"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"New York","Orange",2007,365,245,101,16,3,0,0,195,76,40,0,0,158,207,0
"New York","Oswego",2007,214,170,32,12,0,0,0,143,77,38,0,0,214,0,0
"New York","Putnam",2007,359,305,37,14,3,0,0,159,67,34,0,0,359,0,0
"New York","Queens",2007,365,195,155,14,1,0,0,154,85,47,0,93,65,207,0
"New York","Rensselaer",2007,350,310,30,10,0,0,0,136,61,33,0,0,350,0,0
"New York","Richmond",2007,363,215,132,14,2,0,0,179,80,44,0,0,126,237,0
"New York","Saratoga",2007,354,313,22,17,2,0,0,156,54,33,0,0,354,0,0
"New York","Schenectady",2007,364,340,22,2,0,0,0,143,44,28,19,0,345,0,0
"New York","St. Lawrence",2007,53,50,3,0,0,0,0,80,45,21,0,0,0,53,0
"New York","Steuben",2007,365,264,92,9,0,0,0,122,74,40,0,0,238,127,0
"New York","Suffolk",2007,365,280,61,19,5,0,0,177,79,37,0,52,267,46,0
"New York","Tompkins",2007,356,302,50,4,0,0,0,115,61,35,0,0,356,0,0
"New York","Ulster",2007,360,315,39,6,0,0,0,140,58,36,0,0,360,0,0
"New York","Wayne",2007,192,150,31,11,0,0,0,133,77,38,0,0,192,0,0
"New York","Westchester",2007,364,239,106,12,7,0,0,190,78,43,0,0,203,161,0
"North Carolina","Alamance",2007,243,98,140,5,0,0,0,126,79,55,0,0,0,243,0
"North Carolina","Alexander",2007,213,97,93,23,0,0,0,147,105,54,0,0,213,0,0
"North Carolina","Avery",2007,361,232,122,7,0,0,0,150,80,45,0,0,335,26,0
"North Carolina","Buncombe",2007,344,161,173,10,0,0,0,122,80,53,0,0,96,248,0
"North Carolina","Caldwell",2007,204,110,81,13,0,0,0,136,97,49,0,0,204,0,0
"North Carolina","Carteret",2007,354,307,44,3,0,0,0,115,58,37,0,0,354,0,0
"North Carolina","Caswell",2007,363,175,153,34,1,0,0,164,100,52,0,0,136,227,0
"North Carolina","Catawba",2007,365,122,237,5,1,0,0,163,83,57,0,0,0,365,0
"North Carolina","Chatham",2007,259,140,108,11,0,0,0,140,84,48,0,0,181,78,0
"North Carolina","Cumberland",2007,365,154,188,22,1,0,0,166,93,54,1,0,138,226,0
"North Carolina","Davidson",2007,348,156,190,2,0,0,0,125,76,53,0,0,0,348,0
"North Carolina","Davie",2007,214,85,85,41,3,0,0,159,115,64,0,0,214,0,0
"North Carolina","Duplin",2007,116,76,40,0,0,0,0,90,63,38,0,0,0,116,0
"North Carolina","Durham",2007,296,152,122,19,3,0,0,166,97,50,1,0,160,129,6
"North Carolina","Edgecombe",2007,259,133,108,18,0,0,0,143,97,50,0,0,194,65,0
"North Carolina","Forsyth",2007,365,137,185,39,4,0,0,177,108,56,0,23,135,207,0
"North Carolina","Franklin",2007,214,113,83,17,1,0,0,151,100,50,0,0,214,0,0
"North Carolina","Gaston",2007,330,161,168,1,0,0,0,123,75,51,0,0,0,330,0
"North Carolina","Graham",2007,144,46,77,20,1,0,0,172,112,67,0,0,144,0,0
"North Carolina","Granville",2007,214,86,101,25,2,0,0,166,101,58,0,0,214,0,0
"North Carolina","Guilford",2007,365,158,167,36,4,0,0,195,101,55,20,0,130,215,0
"North Carolina","Haywood",2007,265,102,146,16,1,0,0,161,97,58,0,0,201,64,0
"North Carolina","Henderson",2007,57,57,0,0,0,0,0,35,31,18,0,0,0,0,57
"North Carolina","Hyde",2007,107,89,18,0,0,0,0,87,55,28,0,0,0,107,0
"North Carolina","Jackson",2007,249,96,135,18,0,0,0,147,97,58,0,0,192,57,0
"North Carolina","Johnston",2007,212,109,86,16,1,0,0,154,93,50,0,0,212,0,0
"North Carolina","Lenoir",2007,266,162,94,9,1,0,0,164,84,46,0,0,184,82,0
"North Carolina","Lincoln",2007,214,87,91,33,3,0,0,166,112,58,0,0,214,0,0
"North Carolina","Macon",2007,353,314,36,3,0,0,0,112,51,35,0,0,353,0,0
"North Carolina","Martin",2007,331,204,118,9,0,0,0,129,76,45,0,0,135,196,0
"North Carolina","McDowell",2007,329,115,210,4,0,0,0,139,84,55,0,0,0,329,0
"North Carolina","Mecklenburg",2007,365,116,196,37,14,2,0,223,115,61,0,13,162,190,0
"North Carolina","Mitchell",2007,119,62,55,0,2,0,0,154,75,48,0,0,0,119,0
"North Carolina","Montgomery",2007,364,235,117,12,0,0,0,147,80,45,0,0,308,56,0
"North Carolina","New Hanover",2007,362,260,97,5,0,0,0,119,67,41,0,0,136,226,0
"North Carolina","Onslow",2007,120,87,33,0,0,0,0,98,60,35,0,0,0,111,9
"North Carolina","Orange",2007,119,68,51,0,0,0,0,97,73,46,0,0,0,119,0
"North Carolina","Person",2007,211,107,76,28,0,0,0,136,101,50,0,0,211,0,0
"North Carolina","Pitt",2007,260,143,105,12,0,0,0,133,90,48,0,0,192,68,0
"North Carolina","Robeson",2007,119,63,54,2,0,0,0,113,72,48,0,0,0,119,0
"North Carolina","Rockingham",2007,209,90,92,26,1,0,0,151,112,54,0,0,209,0,0
"North Carolina","Rowan",2007,365,132,162,57,14,0,0,200,129,59,0,0,209,156,0
"North Carolina","Swain",2007,363,166,193,4,0,0,0,120,74,52,0,0,69,294,0
"North Carolina","Union",2007,199,90,86,20,3,0,0,177,108,51,0,0,199,0,0
"North Carolina","Wake",2007,365,154,177,32,2,0,0,166,100,55,0,0,170,195,0
"North Carolina","Watauga",2007,112,68,44,0,0,0,0,87,70,41,0,0,0,112,0
"North Carolina","Wayne",2007,239,136,101,2,0,0,0,112,70,48,0,0,0,236,3
"North Carolina","Yancey",2007,195,65,107,22,1,0,0,161,105,64,0,0,195,0,0
"North Dakota","Billings",2007,358,332,26,0,0,0,0,97,48,35,0,0,346,12,0
"North Dakota","Burke",2007,365,348,17,0,0,0,0,77,45,32,0,0,355,9,1
"North Dakota","Burleigh",2007,365,353,12,0,0,0,0,74,45,32,0,38,279,43,5
"North Dakota","Cass",2007,364,336,25,1,2,0,0,166,49,32,0,24,250,70,20
"North Dakota","Dunn",2007,365,358,7,0,0,0,0,64,44,31,0,1,341,0,23
"North Dakota","McKenzie",2007,365,337,27,1,0,0,0,101,48,35,0,0,363,0,2
"North Dakota","McLean",2007,60,60,0,0,0,0,0,19,14,6,0,0,0,0,60
"North Dakota","Mercer",2007,365,351,14,0,0,0,0,74,45,32,0,5,337,16,7
"North Dakota","Oliver",2007,365,353,12,0,0,0,0,80,46,33,0,1,364,0,0
"Ohio","Allen",2007,237,158,61,17,1,0,0,156,97,44,0,0,213,0,24
"Ohio","Ashtabula",2007,214,146,44,18,6,0,0,182,112,44,0,0,214,0,0
"Ohio","Athens",2007,360,248,90,21,1,0,0,151,90,39,0,93,232,35,0
"Ohio","Butler",2007,365,188,124,47,6,0,0,197,112,50,0,0,295,70,0
"Ohio","Clark",2007,264,134,109,19,2,0,0,177,97,50,0,0,182,82,0
"Ohio","Clermont",2007,255,129,95,27,4,0,0,169,108,50,0,0,183,72,0
"Ohio","Clinton",2007,214,105,67,40,2,0,0,164,115,51,0,0,214,0,0
"Ohio","Columbiana",2007,59,56,3,0,0,0,0,54,45,24,0,0,0,0,59
"Ohio","Crawford",2007,323,272,42,9,0,0,0,122,67,35,0,0,323,0,0
"Ohio","Cuyahoga",2007,365,215,124,22,4,0,0,195,90,45,2,112,124,92,35
"Ohio","Delaware",2007,213,130,56,26,1,0,0,154,105,48,0,0,213,0,0
"Ohio","Fayette",2007,361,259,80,22,0,0,0,147,90,40,0,0,361,0,0
"Ohio","Franklin",2007,364,204,119,35,6,0,0,172,105,46,48,0,182,78,56
"Ohio","Geauga",2007,214,178,35,1,0,0,0,101,64,38,0,0,214,0,0
"Ohio","Greene",2007,262,144,101,16,1,0,0,166,90,48,0,0,184,76,2
"Ohio","Hamilton",2007,365,127,180,50,8,0,0,187,119,58,1,53,150,161,0
"Ohio","Hancock",2007,54,54,0,0,0,0,0,33,31,22,0,0,0,0,54
"Ohio","Jefferson",2007,365,229,113,23,0,0,0,140,89,42,110,0,169,86,0
"Ohio","Knox",2007,214,135,65,13,1,0,0,156,90,45,0,0,214,0,0
"Ohio","Lake",2007,365,266,85,13,1,0,0,169,77,37,103,0,178,84,0
"Ohio","Lawrence",2007,262,117,120,23,2,0,0,159,100,54,0,0,168,94,0
"Ohio","Licking",2007,214,126,70,18,0,0,0,143,97,47,0,0,214,0,0
"Ohio","Lorain",2007,262,157,92,12,1,0,0,163,82,45,0,0,177,84,1
"Ohio","Lucas",2007,365,247,102,12,4,0,0,185,84,41,0,0,165,89,111
"Ohio","Madison",2007,212,108,77,25,2,0,0,164,105,50,0,0,212,0,0
"Ohio","Mahoning",2007,263,149,91,22,1,0,0,164,93,47,0,0,175,88,0
"Ohio","Medina",2007,259,181,76,2,0,0,0,108,67,40,0,0,173,86,0
"Ohio","Miami",2007,214,147,57,10,0,0,0,143,84,45,0,0,214,0,0
"Ohio","Montgomery",2007,365,239,110,15,1,0,0,153,77,41,102,0,167,96,0
"Ohio","Noble",2007,363,261,85,17,0,0,0,143,80,41,0,0,304,59,0
"Ohio","Portage",2007,256,167,75,13,1,0,0,161,81,43,0,0,168,88,0
"Ohio","Preble",2007,263,151,104,8,0,0,0,129,83,47,0,0,183,80,0
"Ohio","Scioto",2007,365,287,75,3,0,0,0,117,59,29,0,0,0,115,250
"Ohio","Stark",2007,355,189,123,36,7,0,0,182,108,47,106,0,189,60,0
"Ohio","Summit",2007,365,221,107,29,8,0,0,179,101,44,101,0,183,81,0
"Ohio","Trumbull",2007,262,140,90,30,2,0,0,166,108,50,0,0,186,76,0
"Ohio","Warren",2007,258,115,91,48,4,0,0,195,122,54,0,0,196,62,0
"Ohio","Washington",2007,229,128,76,21,4,0,0,164,105,49,0,0,214,0,15
"Ohio","Wood",2007,213,148,49,13,3,0,0,159,93,44,0,0,213,0,0
"Ohio","Wyandot",2007,55,42,12,1,0,0,0,107,56,30,0,0,0,0,55
"Oklahoma","Adair",2007,339,266,67,6,0,0,0,115,71,40,0,0,339,0,0
"Oklahoma","Caddo",2007,170,154,16,0,0,0,0,96,44,23,0,0,115,36,19
"Oklahoma","Canadian",2007,365,316,45,4,0,0,0,115,58,35,0,0,365,0,0
"Oklahoma","Carter",2007,270,174,80,15,1,0,0,172,93,46,0,0,270,0,0
"Oklahoma","Cherokee",2007,365,283,76,6,0,0,0,129,67,38,0,52,251,38,24
"Oklahoma","Cleveland",2007,355,315,36,4,0,0,0,112,51,34,0,0,355,0,0
"Oklahoma","Comanche",2007,362,306,51,5,0,0,0,126,63,37,0,0,329,33,0
"Oklahoma","Cotton",2007,275,230,40,5,0,0,0,133,67,39,0,0,275,0,0
"Oklahoma","Creek",2007,355,286,64,5,0,0,0,133,67,38,0,0,355,0,0
"Oklahoma","Dewey",2007,364,319,42,3,0,0,0,115,54,38,0,0,364,0,0
"Oklahoma","Ellis",2007,105,97,8,0,0,0,0,76,44,25,0,0,0,105,0
"Oklahoma","Kay",2007,363,274,86,3,0,0,0,133,66,40,4,0,217,53,89
"Oklahoma","Mayes",2007,365,270,90,5,0,0,0,136,71,40,0,15,233,74,43
"Oklahoma","McClain",2007,363,334,27,2,0,0,0,126,49,33,0,0,363,0,0
"Oklahoma","Muskogee",2007,364,302,61,1,0,0,0,104,56,29,0,0,0,112,252
"Oklahoma","Oklahoma",2007,365,194,162,7,2,0,0,159,75,48,0,22,162,181,0
"Oklahoma","Ottawa",2007,364,217,140,7,0,0,0,115,74,45,0,0,114,192,58
"Oklahoma","Pittsburg",2007,356,272,78,6,0,0,0,129,67,39,0,0,295,61,0
"Oklahoma","Sequoyah",2007,365,282,80,3,0,0,0,122,66,38,0,5,214,66,80
"Oklahoma","Tulsa",2007,365,168,179,16,2,0,0,174,82,52,2,4,149,208,2
"Oregon","Baker",2007,363,298,65,0,0,0,0,81,58,26,0,0,0,363,0
"Oregon","Benton",2007,359,299,58,2,0,0,0,106,59,15,0,0,0,359,0
"Oregon","Clackamas",2007,222,212,10,0,0,0,0,100,44,28,0,0,133,89,0
"Oregon","Columbia",2007,357,316,41,0,0,0,0,95,53,28,0,0,133,223,1
"Oregon","Deschutes",2007,362,339,23,0,0,0,0,79,42,17,0,0,0,351,11
"Oregon","Douglas",2007,360,299,61,0,0,0,0,91,56,24,0,0,0,360,0
"Oregon","Grant",2007,355,281,69,4,1,0,0,167,62,25,0,0,0,355,0
"Oregon","Harney",2007,344,246,91,6,1,0,0,164,72,27,0,0,0,344,0
"Oregon","Jackson",2007,365,243,119,3,0,0,0,119,77,41,0,0,144,215,6
"Oregon","Josephine",2007,365,277,88,0,0,0,0,97,70,28,0,0,0,365,0
"Oregon","Klamath",2007,363,229,108,22,4,0,0,153,93,36,0,0,0,360,3
"Oregon","Lake",2007,362,300,58,4,0,0,0,122,65,20,0,0,0,362,0
"Oregon","Lane",2007,365,247,95,22,1,0,0,152,83,37,0,0,135,230,0
"Oregon","Linn",2007,363,294,62,6,1,0,0,188,62,26,0,0,0,363,0
"Oregon","Marion",2007,365,304,55,6,0,0,0,115,60,30,0,0,149,216,0
"Oregon","Multnomah",2007,365,280,77,7,1,0,0,151,70,34,0,5,119,239,2
"Oregon","Umatilla",2007,363,264,97,1,1,0,0,154,68,42,0,1,230,131,1
"Oregon","Union",2007,350,311,39,0,0,0,0,87,52,21,0,0,0,338,12
"Oregon","Wallowa",2007,364,312,47,5,0,0,0,136,54,21,0,0,0,364,0
"Oregon","Wasco",2007,362,305,57,0,0,0,0,94,59,21,0,0,0,362,0
"Oregon","Washington",2007,365,280,73,11,1,0,0,156,73,23,0,0,0,365,0
"Pennsylvania","Adams",2007,364,202,135,27,0,0,0,143,97,48,0,0,216,148,0
"Pennsylvania","Allegheny",2007,365,79,219,45,22,0,0,185,133,64,0,4,47,314,0
"Pennsylvania","Armstrong",2007,213,134,53,23,3,0,0,187,108,45,0,0,213,0,0
"Pennsylvania","Beaver",2007,365,217,126,20,2,0,0,169,87,44,0,104,167,77,17
"Pennsylvania","Berks",2007,273,171,82,19,1,0,0,161,97,43,0,43,150,76,4
"Pennsylvania","Blair",2007,365,315,46,4,0,0,0,122,58,35,0,156,204,0,5
"Pennsylvania","Bucks",2007,361,259,70,25,4,3,0,217,85,35,3,133,144,68,13
"Pennsylvania","Cambria",2007,365,258,101,6,0,0,0,129,76,40,0,111,163,86,5
"Pennsylvania","Centre",2007,365,204,144,17,0,0,0,140,84,48,0,4,200,161,0
"Pennsylvania","Chester",2007,254,120,108,24,1,1,0,212,101,53,0,0,179,75,0
"Pennsylvania","Clearfield",2007,203,151,46,6,0,0,0,126,84,41,0,0,203,0,0
"Pennsylvania","Cumberland",2007,329,169,154,6,0,0,0,121,81,49,0,0,0,329,0
"Pennsylvania","Dauphin",2007,365,172,160,32,1,0,0,151,97,53,0,36,129,200,0
"Pennsylvania","Delaware",2007,365,239,105,17,3,1,0,202,87,43,0,124,153,75,13
"Pennsylvania","Elk",2007,361,297,56,8,0,0,0,136,67,36,0,0,361,0,0
"Pennsylvania","Erie",2007,365,222,121,20,2,0,0,182,84,45,0,40,141,182,2
"Pennsylvania","Franklin",2007,212,122,72,18,0,0,0,129,97,48,0,0,212,0,0
"Pennsylvania","Greene",2007,215,109,78,28,0,0,0,133,105,50,1,0,214,0,0
"Pennsylvania","Indiana",2007,359,281,59,19,0,0,0,140,80,34,0,147,212,0,0
"Pennsylvania","Lackawanna",2007,365,234,116,15,0,0,0,136,82,43,0,39,132,192,2
"Pennsylvania","Lancaster",2007,365,224,105,35,1,0,0,166,100,43,0,105,179,77,4
"Pennsylvania","Lawrence",2007,365,297,57,11,0,0,0,119,62,35,0,149,162,0,54
"Pennsylvania","Lehigh",2007,365,301,41,21,2,0,0,164,80,34,0,166,195,0,4
"Pennsylvania","Luzerne",2007,365,310,43,12,0,0,0,133,64,33,3,146,207,0,9
"Pennsylvania","Lycoming",2007,227,170,46,11,0,0,0,143,84,41,0,0,210,0,17
"Pennsylvania","Mercer",2007,365,184,158,21,2,0,0,156,90,50,0,0,171,194,0
"Pennsylvania","Monroe",2007,207,168,32,6,1,0,0,151,74,39,0,0,207,0,0
"Pennsylvania","Montgomery",2007,365,252,88,22,3,0,0,164,90,39,0,131,168,64,2
"Pennsylvania","Northampton",2007,365,184,149,30,2,0,0,169,98,50,0,22,131,209,3
"Pennsylvania","Perry",2007,347,287,52,8,0,0,0,122,64,32,0,134,213,0,0
"Pennsylvania","Philadelphia",2007,365,137,188,31,8,1,0,205,103,58,3,49,118,195,0
"Pennsylvania","Schuylkill",2007,365,365,0,0,0,0,0,17,11,6,365,0,0,0,0
"Pennsylvania","Somerset",2007,341,271,64,6,0,0,0,122,67,36,0,0,341,0,0
"Pennsylvania","Tioga",2007,207,156,44,7,0,0,0,126,74,43,0,0,207,0,0
"Pennsylvania","Washington",2007,365,159,180,24,2,0,0,155,91,54,0,30,102,233,0
"Pennsylvania","Westmoreland",2007,365,253,96,15,1,0,0,156,85,40,0,90,164,94,17
"Pennsylvania","York",2007,365,223,108,31,3,0,0,164,100,44,0,101,175,81,8
"Puerto Rico","Adjuntas",2007,92,86,6,0,0,0,0,68,48,25,0,0,0,92,0
"Puerto Rico","Bayamon",2007,98,95,3,0,0,0,0,62,40,23,0,0,0,98,0
"Puerto Rico","Catano",2007,365,338,26,1,0,0,0,122,44,22,0,11,111,0,243
"Puerto Rico","Fajardo",2007,352,329,22,1,0,0,0,121,44,20,0,0,0,72,280
"Puerto Rico","Guayama",2007,120,111,9,0,0,0,0,78,47,25,0,0,0,51,69
"Puerto Rico","Guayanilla",2007,109,104,5,0,0,0,0,76,43,24,0,0,0,109,0
"Puerto Rico","Guaynabo",2007,355,294,60,1,0,0,0,119,55,33,0,0,0,128,227
"Puerto Rico","Humacao",2007,102,96,6,0,0,0,0,82,38,20,0,0,0,102,0
"Puerto Rico","Juncos",2007,88,88,0,0,0,0,0,32,31,23,0,0,88,0,0
"Puerto Rico","Mayagnez",2007,25,22,3,0,0,0,0,58,54,25,0,0,0,25,0
"Puerto Rico","Ponce",2007,110,97,13,0,0,0,0,77,53,33,0,0,0,15,95
"Puerto Rico","Rio Grande",2007,49,47,2,0,0,0,0,72,34,16,0,0,0,0,49
"Puerto Rico","Salinas",2007,53,53,0,0,0,0,0,30,24,14,0,53,0,0,0
"Puerto Rico","San Juan",2007,365,332,32,1,0,0,0,128,49,29,121,0,0,137,107
"Rhode Island","Kent",2007,238,176,44,13,5,0,0,166,90,39,0,0,170,65,3
"Rhode Island","Providence",2007,365,236,106,19,4,0,0,177,82,42,0,35,147,183,0
"Rhode Island","Washington",2007,181,136,31,12,2,0,0,187,87,42,0,0,181,0,0
"South Carolina","Abbeville",2007,252,115,113,22,2,0,0,161,100,51,0,0,252,0,0
"South Carolina","Aiken",2007,362,246,98,18,0,0,0,147,84,42,0,103,247,0,12
"South Carolina","Barnwell",2007,341,256,76,9,0,0,0,119,74,40,0,79,250,0,12
"South Carolina","Beaufort",2007,95,68,26,1,0,0,0,115,63,38,0,0,0,95,0
"South Carolina","Berkeley",2007,221,202,18,1,0,0,0,105,50,36,0,0,221,0,0
"South Carolina","Charleston",2007,365,196,164,4,1,0,0,159,75,48,0,0,160,205,0
"South Carolina","Cherokee",2007,362,309,52,1,0,0,0,112,58,39,0,0,362,0,0
"South Carolina","Chester",2007,249,141,96,11,1,0,0,151,84,48,0,0,249,0,0
"South Carolina","Chesterfield",2007,360,225,125,10,0,0,0,136,84,46,0,0,293,67,0
"South Carolina","Colleton",2007,363,282,76,5,0,0,0,119,71,41,0,0,363,0,0
"South Carolina","Darlington",2007,248,163,79,6,0,0,0,119,74,47,0,0,248,0,0
"South Carolina","Edgefield",2007,364,246,111,7,0,0,0,119,68,42,0,0,289,75,0
"South Carolina","Florence",2007,113,62,50,1,0,0,0,117,68,47,0,0,0,113,0
"South Carolina","Georgetown",2007,351,326,25,0,0,0,0,97,43,25,0,0,0,37,314
"South Carolina","Greenville",2007,365,132,232,1,0,0,0,101,79,56,0,18,0,347,0
"South Carolina","Greenwood",2007,112,56,56,0,0,0,0,92,68,51,0,0,0,112,0
"South Carolina","Horry",2007,96,60,34,2,0,0,0,129,69,41,0,0,0,96,0
"South Carolina","Lexington",2007,358,166,192,0,0,0,0,99,75,52,0,0,0,279,79
"South Carolina","Oconee",2007,361,238,116,6,1,0,0,161,77,44,0,0,320,41,0
"South Carolina","Pickens",2007,247,114,112,19,2,0,0,169,97,51,0,0,247,0,0
"South Carolina","Richland",2007,365,143,193,26,2,1,0,217,97,55,0,11,194,160,0
"South Carolina","Spartanburg",2007,356,151,184,19,2,0,0,154,91,54,0,0,153,202,1
"South Carolina","Union",2007,237,127,98,12,0,0,0,129,87,50,0,0,237,0,0
"South Carolina","Williamsburg",2007,245,177,64,4,0,0,0,122,71,44,0,0,245,0,0
"South Carolina","York",2007,257,155,91,11,0,0,0,150,84,47,0,0,241,0,16
"South Dakota","Brookings",2007,124,105,19,0,0,0,0,87,55,31,0,0,0,89,35
"South Dakota","Brown",2007,121,108,13,0,0,0,0,71,51,32,0,0,0,110,11
"South Dakota","Codington",2007,360,330,30,0,0,0,0,86,49,23,0,0,0,98,262
"South Dakota","Custer",2007,365,291,72,2,0,0,0,115,64,41,0,0,352,13,0
"South Dakota","Jackson",2007,365,317,48,0,0,0,0,93,54,37,0,0,354,10,1
"South Dakota","Meade",2007,336,336,0,0,0,0,0,50,43,33,0,0,316,0,20
"South Dakota","Minnehaha",2007,364,312,50,2,0,0,0,139,55,36,0,11,275,59,19
"South Dakota","Pennington",2007,362,284,78,0,0,0,0,78,57,31,0,0,0,66,296
"Tennessee","Anderson",2007,238,110,102,25,1,0,0,161,101,54,0,0,238,0,0
"Tennessee","Blount",2007,365,164,148,46,7,0,0,177,108,54,0,0,322,43,0
"Tennessee","Bradley",2007,364,364,0,0,0,0,0,46,32,21,0,335,0,0,29
"Tennessee","Claiborne",2007,339,218,107,14,0,0,0,136,84,44,0,0,339,0,0
"Tennessee","Davidson",2007,365,129,202,32,2,0,0,187,100,56,0,17,94,254,0
"Tennessee","DeKalb",2007,365,255,101,9,0,0,0,140,77,43,0,0,365,0,0
"Tennessee","Dyer",2007,118,76,40,2,0,0,0,122,74,44,0,0,0,118,0
"Tennessee","Hamilton",2007,361,111,196,50,4,0,0,195,108,61,0,0,152,209,0
"Tennessee","Haywood",2007,120,98,20,2,0,0,0,122,67,39,0,2,118,0,0
"Tennessee","Jefferson",2007,245,103,110,29,3,0,0,159,105,61,0,0,245,0,0
"Tennessee","Knox",2007,359,110,193,49,6,1,0,215,108,61,0,0,170,189,0
"Tennessee","Lawrence",2007,277,130,119,28,0,0,0,147,101,54,0,0,203,74,0
"Tennessee","Loudon",2007,279,96,141,35,7,0,0,177,112,61,0,0,214,65,0
"Tennessee","Madison",2007,122,67,51,4,0,0,0,125,78,45,0,0,0,118,4
"Tennessee","Maury",2007,112,62,48,2,0,0,0,103,76,48,0,0,0,112,0
"Tennessee","McMinn",2007,364,289,72,3,0,0,0,122,65,26,0,250,0,108,6
"Tennessee","Meigs",2007,239,99,112,26,2,0,0,177,105,58,0,0,239,0,0
"Tennessee","Montgomery",2007,345,179,159,7,0,0,0,143,76,49,0,0,0,345,0
"Tennessee","Putnam",2007,325,181,128,15,1,0,0,161,93,48,0,3,270,52,0
"Tennessee","Roane",2007,121,56,65,0,0,0,0,97,79,53,0,0,0,118,3
"Tennessee","Rutherford",2007,229,111,100,14,4,0,0,182,97,51,0,0,229,0,0
"Tennessee","Sevier",2007,362,164,134,52,12,0,0,166,122,58,0,0,362,0,0
"Tennessee","Shelby",2007,365,128,199,36,2,0,0,185,105,58,0,0,120,245,0
"Tennessee","Sullivan",2007,365,211,115,34,5,0,0,185,105,46,1,90,218,56,0
"Tennessee","Sumner",2007,284,112,118,50,4,0,0,197,115,58,0,0,218,66,0
"Tennessee","Union",2007,365,306,59,0,0,0,0,83,55,30,0,0,0,0,365
"Tennessee","Williamson",2007,241,121,87,30,3,0,0,159,108,50,0,0,241,0,0
"Tennessee","Wilson",2007,240,100,103,34,3,0,0,169,108,61,0,0,240,0,0
"Texas","Bexar",2007,365,209,148,7,1,0,0,157,70,48,0,25,128,206,6
"Texas","Bowie",2007,122,69,53,0,0,0,0,85,68,48,0,0,0,122,0
"Texas","Brazoria",2007,365,301,49,11,4,0,0,187,77,34,0,19,346,0,0
"Texas","Brewster",2007,358,289,66,3,0,0,0,105,61,42,0,0,347,11,0
"Texas","Cameron",2007,363,237,125,1,0,0,0,101,65,43,3,0,84,272,4
"Texas","Collin",2007,361,278,65,16,2,0,0,169,87,38,0,0,361,0,0
"Texas","Culberson",2007,110,108,2,0,0,0,0,59,34,17,0,0,0,110,0
"Texas","Dallas",2007,365,195,156,12,2,0,0,179,77,49,0,52,109,204,0
"Texas","Denton",2007,365,239,102,19,4,1,0,201,84,44,0,7,229,129,0
"Texas","Ector",2007,365,299,66,0,0,0,0,75,54,31,0,0,0,365,0
"Texas","El Paso",2007,365,95,225,45,0,0,0,136,103,62,0,20,144,154,47
"Texas","Ellis",2007,365,236,122,6,1,0,0,172,67,44,0,14,159,192,0
"Texas","Fayette",2007,354,265,89,0,0,0,0,75,59,34,0,0,0,354,0
"Texas","Galveston",2007,365,236,112,13,4,0,0,182,77,44,0,3,182,179,1
"Texas","Gregg",2007,365,301,55,7,2,0,0,164,71,34,0,16,349,0,0
"Texas","Harris",2007,365,65,255,30,15,0,0,200,112,63,0,21,88,232,24
"Texas","Harrison",2007,365,237,125,3,0,0,0,132,67,44,0,0,148,217,0
"Texas","Hays",2007,214,189,25,0,0,0,0,100,54,31,0,2,212,0,0
"Texas","Hidalgo",2007,365,228,136,1,0,0,0,101,67,44,0,0,79,282,4
"Texas","Hood",2007,364,308,47,6,3,0,0,166,67,35,0,0,364,0,0
"Texas","Hunt",2007,365,319,45,1,0,0,0,105,58,34,0,4,361,0,0
"Texas","Jeff Davis",2007,142,141,1,0,0,0,0,52,29,18,0,0,0,142,0
"Texas","Jefferson",2007,365,171,167,25,2,0,0,169,87,52,0,1,142,222,0
"Texas","Johnson",2007,359,312,35,8,4,0,0,169,58,32,0,0,359,0,0
"Texas","Kaufman",2007,365,240,115,10,0,0,0,140,72,43,0,5,195,165,0
"Texas","Kleberg",2007,365,246,111,8,0,0,0,133,72,41,0,0,74,291,0
"Texas","Maverick",2007,315,252,63,0,0,0,0,82,59,35,0,0,0,315,0
"Texas","McLennan",2007,256,152,96,8,0,0,0,122,71,45,0,0,102,154,0
"Texas","Montgomery",2007,364,240,111,13,0,0,0,126,69,44,0,5,161,198,0
"Texas","Nueces",2007,365,239,123,3,0,0,0,126,70,44,0,0,126,238,1
"Texas","Orange",2007,364,225,128,11,0,0,0,150,72,45,0,2,139,223,0
"Texas","Parker",2007,365,300,58,3,4,0,0,187,67,36,0,0,365,0,0
"Texas","Polk",2007,248,231,15,2,0,0,0,108,49,31,0,0,248,0,0
"Texas","Potter",2007,360,348,12,0,0,0,0,66,41,24,0,0,0,360,0
"Texas","Randall",2007,248,213,35,0,0,0,0,87,54,41,0,0,248,0,0
"Texas","Rockwall",2007,363,307,49,7,0,0,0,140,67,35,0,0,363,0,0
"Texas","Smith",2007,353,286,54,13,0,0,0,143,74,37,0,11,342,0,0
"Texas","Tarrant",2007,365,175,160,25,4,1,0,217,90,51,0,35,142,188,0
"Texas","Travis",2007,365,247,110,7,1,0,0,169,69,43,0,0,195,170,0
"Texas","Victoria",2007,361,332,28,1,0,0,0,101,48,31,0,0,361,0,0
"Texas","Webb",2007,365,228,137,0,0,0,0,100,65,45,5,0,64,274,22
