"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"New York","Suffolk",2011,365,256,92,12,4,1,0,209,70,44,0,0,243,122,0
"New York","Tompkins",2011,289,269,20,0,0,0,0,90,49,35,0,0,289,0,0
"New York","Ulster",2011,360,330,26,4,0,0,0,122,50,38,0,0,360,0,0
"New York","Wayne",2011,216,211,5,0,0,0,0,97,39,26,0,0,216,0,0
"New York","Westchester",2011,362,263,94,3,2,0,0,182,64,39,0,0,185,177,0
"North Carolina","Alamance",2011,365,242,121,2,0,0,0,108,62,43,0,0,0,365,0
"North Carolina","Alexander",2011,210,155,52,3,0,0,0,105,64,46,0,0,210,0,0
"North Carolina","Avery",2011,362,297,65,0,0,0,0,84,58,43,0,0,347,15,0
"North Carolina","Buncombe",2011,364,261,103,0,0,0,0,100,64,42,0,0,140,224,0
"North Carolina","Caldwell",2011,214,161,53,0,0,0,0,100,61,45,0,0,214,0,0
"North Carolina","Carteret",2011,272,239,33,0,0,0,0,87,51,39,0,0,272,0,0
"North Carolina","Caswell",2011,363,243,117,3,0,0,0,129,68,43,0,0,151,212,0
"North Carolina","Catawba",2011,365,229,136,0,0,0,0,93,63,43,0,0,0,365,0
"North Carolina","Chatham",2011,261,200,61,0,0,0,0,100,64,41,0,0,190,71,0
"North Carolina","Cumberland",2011,365,207,148,10,0,0,0,143,80,48,0,0,157,208,0
"North Carolina","Davidson",2011,360,211,149,0,0,0,0,79,63,47,0,0,0,360,0
"North Carolina","Davie",2011,214,141,66,7,0,0,0,119,80,47,0,0,214,0,0
"North Carolina","Duplin",2011,119,92,26,1,0,0,0,112,59,34,0,0,0,119,0
"North Carolina","Durham",2011,365,251,111,3,0,0,0,122,74,43,0,0,146,219,0
"North Carolina","Edgecombe",2011,298,200,91,7,0,0,0,122,77,43,0,0,125,173,0
"North Carolina","Forsyth",2011,365,211,141,13,0,0,0,147,80,47,0,13,157,195,0
"North Carolina","Franklin",2011,214,156,54,4,0,0,0,136,80,45,0,0,214,0,0
"North Carolina","Gaston",2011,345,219,126,0,0,0,0,89,62,43,0,0,0,345,0
"North Carolina","Graham",2011,204,106,91,7,0,0,0,122,87,50,0,0,204,0,0
"North Carolina","Granville",2011,212,130,78,3,1,0,0,156,90,49,0,0,212,0,0
"North Carolina","Guilford",2011,361,220,130,11,0,0,0,140,80,47,0,0,167,194,0
"North Carolina","Haywood",2011,271,157,110,4,0,0,0,122,74,49,0,0,198,73,0
"North Carolina","Hyde",2011,110,95,14,1,0,0,0,127,56,23,0,0,0,110,0
"North Carolina","Jackson",2011,265,156,105,4,0,0,0,126,74,48,0,0,199,66,0
"North Carolina","Johnston",2011,257,169,81,7,0,0,0,136,80,45,0,0,197,60,0
"North Carolina","Lenoir",2011,259,185,69,4,1,0,0,159,74,44,0,0,189,70,0
"North Carolina","Lincoln",2011,213,126,75,12,0,0,0,129,87,48,0,0,213,0,0
"North Carolina","Macon",2011,328,296,32,0,0,0,0,97,50,38,0,0,328,0,0
"North Carolina","Martin",2011,345,254,88,2,1,0,0,172,67,40,0,0,132,213,0
"North Carolina","McDowell",2011,357,239,118,0,0,0,0,83,62,40,0,0,0,357,0
"North Carolina","Mecklenburg",2011,365,169,164,24,8,0,0,169,97,52,0,4,197,164,0
"North Carolina","Mitchell",2011,117,91,26,0,0,0,0,75,55,38,0,0,0,117,0
"North Carolina","Montgomery",2011,342,257,84,1,0,0,0,112,64,42,0,0,302,40,0
"North Carolina","New Hanover",2011,361,285,74,2,0,0,0,120,60,37,0,0,139,222,0
"North Carolina","Person",2011,214,141,68,5,0,0,0,143,77,46,0,0,214,0,0
"North Carolina","Pitt",2011,259,174,78,7,0,0,0,136,87,44,0,0,199,60,0
"North Carolina","Robeson",2011,121,85,36,0,0,0,0,100,61,39,0,0,0,121,0
"North Carolina","Rockingham",2011,212,119,89,4,0,0,0,129,84,49,0,0,212,0,0
"North Carolina","Rowan",2011,365,193,148,23,1,0,0,159,87,50,0,0,235,130,0
"North Carolina","Swain",2011,362,203,159,0,0,0,0,80,63,48,0,0,88,274,0
"North Carolina","Union",2011,209,133,62,14,0,0,0,126,87,45,0,0,209,0,0
"North Carolina","Wake",2011,365,209,133,21,2,0,0,156,87,47,0,0,200,165,0
"North Carolina","Watauga",2011,117,94,23,0,0,0,0,71,56,31,0,0,0,117,0
"North Carolina","Wayne",2011,346,237,107,1,1,0,0,154,60,39,0,0,0,346,0
"North Carolina","Yancey",2011,191,72,115,4,0,0,0,126,87,58,0,0,191,0,0
"North Dakota","Billings",2011,323,311,12,0,0,0,0,64,47,39,0,0,300,23,0
"North Dakota","Burke",2011,361,326,35,0,0,0,0,84,50,38,0,0,248,111,2
"North Dakota","Burleigh",2011,363,343,20,0,0,0,0,74,47,34,0,19,239,97,8
"North Dakota","Cass",2011,350,300,50,0,0,0,0,75,55,36,2,6,178,142,22
"North Dakota","Dunn",2011,290,279,11,0,0,0,0,71,45,32,0,4,247,13,26
"North Dakota","McKenzie",2011,354,309,44,0,0,1,0,262,52,41,0,0,188,166,0
"North Dakota","Mercer",2011,365,332,33,0,0,0,0,74,50,38,0,2,256,106,1
"North Dakota","Oliver",2011,365,347,18,0,0,0,0,74,47,35,0,14,343,8,0
"Ohio","Adams",2011,319,221,96,2,0,0,0,105,70,35,0,0,0,319,0
"Ohio","Allen",2011,364,283,72,9,0,0,0,119,73,36,0,0,194,169,1
"Ohio","Ashtabula",2011,211,153,50,7,1,0,0,154,84,42,0,0,211,0,0
"Ohio","Athens",2011,347,285,58,4,0,0,0,115,61,31,0,119,191,37,0
"Ohio","Butler",2011,349,212,113,23,1,0,0,172,90,45,0,0,280,69,0
"Ohio","Clark",2011,365,199,151,15,0,0,0,140,80,48,0,0,143,222,0
"Ohio","Clermont",2011,365,198,150,15,2,0,0,179,80,49,0,0,112,253,0
"Ohio","Clinton",2011,214,131,61,19,3,0,0,161,101,47,0,0,214,0,0
"Ohio","Columbiana",2011,61,61,0,0,0,0,0,37,32,20,0,0,0,0,61
"Ohio","Cuyahoga",2011,365,107,233,21,4,0,0,155,91,59,3,8,62,281,11
"Ohio","Delaware",2011,214,156,51,7,0,0,0,126,71,43,0,0,214,0,0
"Ohio","Fayette",2011,340,280,51,9,0,0,0,140,67,37,0,0,340,0,0
"Ohio","Franklin",2011,365,191,160,10,4,0,0,156,80,49,0,0,120,244,1
"Ohio","Geauga",2011,213,171,38,4,0,0,0,129,67,41,0,0,213,0,0
"Ohio","Greene",2011,354,212,130,12,0,0,0,136,74,45,0,0,148,206,0
"Ohio","Hamilton",2011,365,161,173,26,5,0,0,179,97,54,1,10,146,206,2
"Ohio","Hancock",2011,15,15,0,0,0,0,0,43,39,21,0,0,0,0,15
"Ohio","Jefferson",2011,362,176,180,6,0,0,0,115,78,51,0,0,80,282,0
"Ohio","Knox",2011,214,166,41,7,0,0,0,147,67,42,0,0,214,0,0
"Ohio","Lake",2011,365,236,116,11,2,0,0,161,75,42,0,0,149,216,0
"Ohio","Lawrence",2011,364,188,164,12,0,0,0,126,83,50,0,0,48,316,0
"Ohio","Licking",2011,214,158,48,8,0,0,0,140,71,44,0,0,214,0,0
"Ohio","Lorain",2011,355,251,97,7,0,0,0,136,66,39,0,0,143,212,0
"Ohio","Lucas",2011,365,229,129,7,0,0,0,147,74,44,0,0,105,249,11
"Ohio","Madison",2011,213,146,53,14,0,0,0,143,84,44,0,0,213,0,0
"Ohio","Mahoning",2011,365,215,143,7,0,0,0,140,71,45,0,0,78,287,0
"Ohio","Medina",2011,283,198,82,3,0,0,0,129,70,43,0,0,171,112,0
"Ohio","Miami",2011,214,145,62,7,0,0,0,126,80,45,0,0,214,0,0
"Ohio","Montgomery",2011,365,188,160,16,1,0,0,172,87,50,4,0,142,219,0
"Ohio","Noble",2011,304,255,49,0,0,0,0,97,57,40,0,0,257,47,0
"Ohio","Portage",2011,259,194,62,3,0,0,0,122,64,37,0,0,165,94,0
"Ohio","Preble",2011,365,212,148,5,0,0,0,136,75,46,0,0,161,204,0
"Ohio","Scioto",2011,365,332,33,0,0,0,0,93,50,22,0,0,0,119,246
"Ohio","Stark",2011,365,169,184,10,2,0,0,154,79,52,0,0,114,251,0
"Ohio","Summit",2011,365,225,133,7,0,0,0,150,72,44,43,0,170,152,0
"Ohio","Trumbull",2011,362,217,135,10,0,0,0,140,72,45,0,0,120,241,1
"Ohio","Warren",2011,350,165,167,17,1,0,0,166,86,52,0,0,104,246,0
"Ohio","Washington",2011,211,158,49,4,0,0,0,143,74,42,0,0,211,0,0
"Ohio","Wood",2011,214,166,39,9,0,0,0,129,77,42,0,0,214,0,0
"Oklahoma","Adair",2011,365,177,174,14,0,0,0,136,83,51,0,7,225,133,0
"Oklahoma","Caddo",2011,349,241,89,17,2,0,0,161,87,44,0,0,335,13,1
"Oklahoma","Canadian",2011,364,257,83,24,0,0,0,150,90,42,0,0,364,0,0
"Oklahoma","Carter",2011,333,153,143,34,3,0,0,177,105,52,0,0,210,123,0
"Oklahoma","Cherokee",2011,292,206,69,17,0,0,0,143,84,43,0,0,292,0,0
"Oklahoma","Cleveland",2011,360,168,170,21,1,0,0,151,93,52,0,0,211,149,0
"Oklahoma","Comanche",2011,364,200,146,18,0,0,0,143,87,49,0,0,227,137,0
"Oklahoma","Cotton",2011,263,168,75,19,1,0,0,154,90,47,0,0,263,0,0
"Oklahoma","Creek",2011,364,251,91,21,1,0,0,164,87,44,0,0,364,0,0
"Oklahoma","Dewey",2011,362,217,129,16,0,0,0,143,84,47,0,0,292,70,0
"Oklahoma","Ellis",2011,118,111,7,0,0,0,0,85,48,23,0,0,0,118,0
"Oklahoma","Jefferson",2011,287,165,96,24,2,0,0,159,100,48,0,0,287,0,0
"Oklahoma","Kay",2011,285,180,82,23,0,0,0,143,97,45,0,0,260,25,0
"Oklahoma","Mayes",2011,266,154,92,18,2,0,0,166,97,46,0,0,264,2,0
"Oklahoma","McClain",2011,365,254,86,25,0,0,0,143,90,43,0,0,365,0,0
"Oklahoma","McCurtain",2011,273,213,57,3,0,0,0,119,71,42,0,0,273,0,0
"Oklahoma","Muskogee",2011,365,301,64,0,0,0,0,96,58,29,0,0,0,5,360
"Oklahoma","Oklahoma",2011,365,151,173,40,1,0,0,156,101,54,0,29,224,110,2
"Oklahoma","Osage",2011,349,243,84,21,1,0,0,179,90,42,0,0,341,0,8
"Oklahoma","Ottawa",2011,365,229,120,16,0,0,0,143,80,45,0,0,156,208,1
"Oklahoma","Pittsburg",2011,365,174,167,22,2,0,0,155,90,51,0,0,215,150,0
"Oklahoma","Sequoyah",2011,361,254,99,8,0,0,0,119,71,43,0,48,234,61,18
"Oklahoma","Tulsa",2011,365,118,202,39,6,0,0,174,108,59,0,0,172,188,5
"Oregon","Baker",2011,352,300,52,0,0,0,0,94,55,23,0,0,0,352,0
"Oregon","Benton",2011,361,323,38,0,0,0,0,85,52,15,0,0,0,361,0
"Oregon","Clackamas",2011,221,209,11,1,0,0,0,117,44,28,0,0,141,80,0
"Oregon","Columbia",2011,361,334,27,0,0,0,0,76,46,26,0,0,136,225,0
"Oregon","Coos",2011,45,44,1,0,0,0,0,53,36,24,0,0,0,45,0
"Oregon","Crook",2011,356,268,82,6,0,0,0,143,69,21,0,0,0,356,0
"Oregon","Deschutes",2011,365,323,38,3,1,0,0,170,51,32,0,0,126,239,0
"Oregon","Douglas",2011,360,314,46,0,0,0,0,94,53,20,0,0,0,360,0
"Oregon","Grant",2011,352,258,91,3,0,0,0,122,68,31,0,0,0,352,0
"Oregon","Harney",2011,363,260,98,5,0,0,0,134,76,28,0,0,0,363,0
"Oregon","Jackson",2011,363,259,101,3,0,0,0,121,75,40,0,0,149,213,1
"Oregon","Jefferson",2011,165,137,28,0,0,0,0,99,64,21,0,0,0,165,0
"Oregon","Josephine",2011,365,303,61,1,0,0,0,106,60,21,0,0,0,365,0
"Oregon","Klamath",2011,360,249,97,14,0,0,0,130,80,27,0,0,0,359,1
"Oregon","Lake",2011,364,284,60,15,5,0,0,161,81,21,0,0,0,364,0
"Oregon","Lane",2011,365,245,104,15,1,0,0,151,78,39,0,0,124,241,0
"Oregon","Linn",2011,363,270,87,3,3,0,0,193,63,25,0,0,0,363,0
"Oregon","Marion",2011,365,298,67,0,0,0,0,95,61,31,0,0,141,224,0
"Oregon","Multnomah",2011,365,284,75,6,0,0,0,127,65,34,0,3,210,152,0
"Oregon","Umatilla",2011,362,296,65,1,0,0,0,104,63,36,0,0,147,215,0
"Oregon","Union",2011,363,296,62,4,1,0,0,152,58,22,0,0,0,360,3
"Oregon","Wallowa",2011,362,330,32,0,0,0,0,86,48,18,0,0,0,362,0
"Oregon","Wasco",2011,365,332,33,0,0,0,0,85,48,18,0,0,0,365,0
"Oregon","Washington",2011,365,282,78,5,0,0,0,147,68,31,0,0,147,218,0
"Oregon","Yamhill",2011,181,173,8,0,0,0,0,90,37,14,0,0,0,181,0
"Pennsylvania","Adams",2011,362,192,165,5,0,0,0,140,72,48,1,1,154,206,0
"Pennsylvania","Allegheny",2011,365,116,207,38,4,0,0,177,103,59,0,8,108,248,1
"Pennsylvania","Armstrong",2011,361,206,151,4,0,0,0,115,69,46,0,0,125,236,0
"Pennsylvania","Beaver",2011,365,192,164,9,0,0,0,140,73,49,0,10,138,217,0
"Pennsylvania","Berks",2011,365,195,159,11,0,0,0,143,78,48,1,6,125,233,0
"Pennsylvania","Blair",2011,365,208,148,8,1,0,0,159,74,46,0,0,146,219,0
"Pennsylvania","Bucks",2011,365,196,156,11,2,0,0,156,84,48,0,6,134,225,0
"Pennsylvania","Cambria",2011,361,188,167,6,0,0,0,122,77,49,0,15,109,236,1
"Pennsylvania","Centre",2011,365,238,118,9,0,0,0,143,73,44,0,2,197,166,0
"Pennsylvania","Chester",2011,345,180,154,9,2,0,0,161,80,49,0,0,148,197,0
"Pennsylvania","Clearfield",2011,291,248,37,6,0,0,0,143,61,39,0,0,291,0,0
"Pennsylvania","Cumberland",2011,362,170,188,4,0,0,0,144,77,52,0,0,0,362,0
"Pennsylvania","Dauphin",2011,365,199,152,14,0,0,0,150,78,48,0,10,151,203,1
"Pennsylvania","Delaware",2011,363,188,161,13,1,0,0,151,76,49,0,16,112,235,0
"Pennsylvania","Elk",2011,358,327,30,1,0,0,0,112,50,35,0,0,358,0,0
"Pennsylvania","Erie",2011,365,219,142,4,0,0,0,136,69,44,0,11,122,232,0
"Pennsylvania","Franklin",2011,180,150,29,1,0,0,0,112,64,41,0,0,180,0,0
"Pennsylvania","Greene",2011,214,175,38,1,0,0,0,112,61,42,0,0,214,0,0
"Pennsylvania","Indiana",2011,306,255,44,7,0,0,0,140,64,39,0,0,306,0,0
"Pennsylvania","Lackawanna",2011,365,265,95,5,0,0,0,109,65,41,0,19,181,165,0
"Pennsylvania","Lancaster",2011,365,152,193,17,3,0,0,161,90,55,0,10,117,238,0
"Pennsylvania","Lawrence",2011,365,310,51,4,0,0,0,129,58,33,4,0,267,0,94
"Pennsylvania","Lebanon",2011,306,176,116,13,1,0,0,151,84,47,0,0,178,128,0
"Pennsylvania","Lehigh",2011,351,302,40,9,0,0,0,147,64,32,0,0,293,0,58
"Pennsylvania","Luzerne",2011,365,346,19,0,0,0,0,100,45,30,0,0,292,0,73
"Pennsylvania","Lycoming",2011,314,291,22,1,0,0,0,101,47,33,0,0,302,0,12
"Pennsylvania","Mercer",2011,365,230,127,8,0,0,0,150,74,44,0,0,199,166,0
"Pennsylvania","Monroe",2011,359,306,53,0,0,0,0,84,56,36,0,0,239,120,0
"Pennsylvania","Montgomery",2011,365,205,144,15,1,0,0,151,77,47,0,0,138,227,0
"Pennsylvania","Northampton",2011,365,165,189,9,2,0,0,152,84,53,0,9,89,264,3
"Pennsylvania","Perry",2011,357,312,43,2,0,0,0,112,54,32,0,67,290,0,0
"Pennsylvania","Philadelphia",2011,365,155,190,13,7,0,0,172,87,54,0,33,127,204,1
"Pennsylvania","Somerset",2011,342,310,31,1,0,0,0,115,49,36,0,0,342,0,0
"Pennsylvania","Tioga",2011,297,249,46,2,0,0,0,112,58,40,0,0,297,0,0
"Pennsylvania","Washington",2011,365,176,182,7,0,0,0,129,76,52,0,1,116,248,0
"Pennsylvania","Westmoreland",2011,365,184,172,9,0,0,0,122,78,50,0,0,113,252,0
"Pennsylvania","York",2011,365,159,193,13,0,0,0,147,80,54,0,12,111,241,1
"Puerto Rico","Adjuntas",2011,14,13,1,0,0,0,0,53,15,10,0,0,0,14,0
"Puerto Rico","Bayamon",2011,223,222,1,0,0,0,0,62,11,6,204,0,0,19,0
"Puerto Rico","Catano",2011,360,357,3,0,0,0,0,55,34,21,0,0,211,0,149
"Puerto Rico","Fajardo",2011,329,324,5,0,0,0,0,58,30,19,0,0,0,36,293
"Puerto Rico","Guayama",2011,112,107,5,0,0,0,0,57,42,19,0,0,0,38,74
"Puerto Rico","Guayanilla",2011,14,14,0,0,0,0,0,49,29,14,0,0,0,14,0
"Puerto Rico","Guaynabo",2011,336,313,23,0,0,0,0,62,44,24,0,0,0,48,288
"Puerto Rico","Humacao",2011,18,17,1,0,0,0,0,56,27,10,0,0,0,18,0
"Puerto Rico","Juncos",2011,307,307,0,0,0,0,0,37,30,19,0,0,307,0,0
"Puerto Rico","Mayagnez",2011,67,64,3,0,0,0,0,56,39,20,0,0,0,67,0
"Puerto Rico","Ponce",2011,175,163,12,0,0,0,0,60,45,24,25,0,0,29,121
"Puerto Rico","San Juan",2011,295,288,7,0,0,0,0,66,30,18,246,0,0,49,0
"Rhode Island","Kent",2011,349,286,56,7,0,0,0,147,59,39,0,0,215,134,0
"Rhode Island","Providence",2011,365,252,108,5,0,0,0,126,70,44,0,11,190,164,0
"Rhode Island","Washington",2011,230,193,30,7,0,0,0,147,77,37,0,0,230,0,0
"South Carolina","Abbeville",2011,243,223,20,0,0,0,0,87,50,40,0,0,243,0,0
"South Carolina","Aiken",2011,259,195,63,1,0,0,0,108,71,42,0,0,259,0,0
"South Carolina","Anderson",2011,263,175,82,6,0,0,0,150,80,45,0,0,263,0,0
"South Carolina","Berkeley",2011,264,235,29,0,0,0,0,90,51,37,0,0,264,0,0
"South Carolina","Charleston",2011,365,223,138,3,1,0,0,153,67,45,0,6,121,238,0
"South Carolina","Cherokee",2011,259,182,69,7,1,0,0,159,74,46,0,0,259,0,0
"South Carolina","Chesterfield",2011,299,219,78,2,0,0,0,108,64,43,0,0,226,73,0
"South Carolina","Colleton",2011,349,248,98,2,1,0,0,160,64,43,0,0,153,196,0
"South Carolina","Darlington",2011,259,172,84,3,0,0,0,122,80,44,0,0,259,0,0
"South Carolina","Edgefield",2011,338,232,105,1,0,0,0,107,67,43,0,0,165,173,0
"South Carolina","Florence",2011,116,69,47,0,0,0,0,88,65,44,0,0,0,116,0
"South Carolina","Georgetown",2011,365,348,17,0,0,0,0,79,38,20,0,0,0,0,365
"South Carolina","Greenville",2011,365,184,176,5,0,0,0,145,74,50,0,12,146,207,0
"South Carolina","Horry",2011,259,225,34,0,0,0,0,90,58,41,0,0,259,0,0
"South Carolina","Lexington",2011,365,198,167,0,0,0,0,95,65,47,0,0,0,350,15
"South Carolina","Oconee",2011,272,210,60,2,0,0,0,110,62,42,0,0,196,76,0
"South Carolina","Pickens",2011,272,165,93,14,0,0,0,140,87,47,0,0,272,0,0
"South Carolina","Richland",2011,365,185,159,21,0,0,0,150,87,50,0,7,192,166,0
"South Carolina","Spartanburg",2011,365,176,176,12,1,0,0,156,84,51,0,0,171,194,0
"South Carolina","York",2011,268,242,26,0,0,0,0,97,50,38,0,0,268,0,0
"South Dakota","Brookings",2011,365,338,26,1,0,0,0,104,49,37,0,0,312,41,12
"South Dakota","Brown",2011,122,104,18,0,0,0,0,70,54,25,0,0,0,117,5
"South Dakota","Codington",2011,356,328,27,1,0,0,0,102,48,19,0,0,0,96,260
"South Dakota","Custer",2011,365,345,20,0,0,0,0,67,49,40,0,0,350,15,0
"South Dakota","Jackson",2011,363,360,3,0,0,0,0,65,43,34,0,0,344,18,1
"South Dakota","Meade",2011,341,331,10,0,0,0,0,77,46,38,0,0,336,0,5
"South Dakota","Minnehaha",2011,365,281,83,1,0,0,0,105,61,40,0,11,217,137,0
"South Dakota","Pennington",2011,364,308,56,0,0,0,0,94,54,30,0,76,0,90,198
"South Dakota","Union",2011,365,271,94,0,0,0,0,100,64,42,0,0,157,201,7
"Tennessee","Anderson",2011,238,176,54,8,0,0,0,122,77,44,0,0,238,0,0
"Tennessee","Blount",2011,365,207,125,32,1,0,0,154,100,48,1,0,361,3,0
"Tennessee","Bradley",2011,362,362,0,0,0,0,0,40,21,13,0,311,0,0,51
"Tennessee","Claiborne",2011,330,303,27,0,0,0,0,93,50,37,0,0,330,0,0
"Tennessee","Davidson",2011,365,218,143,4,0,0,0,150,69,46,0,29,115,221,0
"Tennessee","DeKalb",2011,350,314,36,0,0,0,0,84,51,38,0,0,350,0,0
"Tennessee","Hamilton",2011,300,171,119,10,0,0,0,129,80,47,0,0,212,88,0
"Tennessee","Jefferson",2011,245,162,75,8,0,0,0,147,80,46,0,0,245,0,0
"Tennessee","Knox",2011,261,198,55,8,0,0,0,119,71,34,0,0,123,38,100
"Tennessee","Lawrence",2011,254,176,76,2,0,0,0,115,67,45,0,0,215,39,0
"Tennessee","Loudon",2011,245,164,70,11,0,0,0,147,80,45,0,0,245,0,0
"Tennessee","Madison",2011,54,54,0,0,0,0,0,33,23,14,0,0,0,0,54
"Tennessee","McMinn",2011,358,357,1,0,0,0,0,51,32,17,0,309,0,0,49
"Tennessee","Meigs",2011,239,154,78,7,0,0,0,126,77,46,0,0,239,0,0
"Tennessee","Montgomery",2011,62,38,24,0,0,0,0,82,68,46,0,0,0,58,4
"Tennessee","Roane",2011,365,117,247,0,1,0,0,163,72,55,0,0,0,362,3
"Tennessee","Rutherford",2011,239,181,58,0,0,0,0,100,71,44,0,0,239,0,0
"Tennessee","Sevier",2011,363,192,148,22,1,0,0,151,93,50,0,0,363,0,0
"Tennessee","Shelby",2011,365,194,148,18,5,0,0,174,87,48,2,0,173,190,0
"Tennessee","Sullivan",2011,365,292,67,6,0,0,0,126,71,39,2,135,228,0,0
"Tennessee","Sumner",2011,245,145,88,11,1,0,0,151,90,47,0,0,245,0,0
"Tennessee","Union",2011,364,343,21,0,0,0,0,67,45,22,0,0,0,0,364
"Tennessee","Williamson",2011,243,154,83,6,0,0,0,129,74,47,0,0,243,0,0
"Tennessee","Wilson",2011,243,154,82,7,0,0,0,133,84,47,0,0,243,0,0
"Texas","Bell",2011,362,279,71,12,0,0,0,136,77,42,0,0,362,0,0
"Texas","Bexar",2011,365,209,134,20,2,0,0,154,84,47,0,0,212,152,1
"Texas","Bowie",2011,61,39,22,0,0,0,0,76,62,42,0,0,0,61,0
"Texas","Brazoria",2011,365,289,45,23,7,1,0,203,90,36,0,7,358,0,0
"Texas","Brewster",2011,362,244,106,11,1,0,0,151,77,45,0,0,309,53,0
"Texas","Cameron",2011,365,249,115,1,0,0,0,104,68,43,1,0,116,248,0
"Texas","Collin",2011,360,257,71,25,7,0,0,174,100,41,0,0,360,0,0
"Texas","Culberson",2011,111,103,6,2,0,0,0,119,47,21,0,0,0,111,0
"Texas","Dallas",2011,365,174,164,20,7,0,0,182,93,51,0,29,168,165,3
"Texas","Denton",2011,365,196,122,33,14,0,0,192,112,49,0,4,277,84,0
"Texas","Ector",2011,365,268,93,4,0,0,0,130,63,38,0,0,0,365,0
"Texas","El Paso",2011,365,99,246,17,3,0,0,186,93,60,0,23,140,187,15
"Texas","Ellis",2011,365,226,124,14,1,0,0,174,84,45,0,13,217,135,0
"Texas","Fayette",2011,361,303,58,0,0,0,0,92,56,30,0,0,0,361,0
"Texas","Galveston",2011,361,248,101,10,1,1,0,207,75,42,0,2,178,178,3
"Texas","Gillespie",2011,183,134,45,4,0,0,0,115,74,44,0,0,183,0,0
"Texas","Gregg",2011,346,254,69,21,2,0,0,159,90,39,0,13,333,0,0
"Texas","Harris",2011,365,119,201,35,10,0,0,190,108,55,0,18,115,217,15
"Texas","Harrison",2011,365,216,131,17,1,0,0,195,84,47,0,0,214,151,0
"Texas","Hays",2011,214,137,68,8,1,0,0,151,87,44,0,0,214,0,0
"Texas","Hidalgo",2011,365,240,124,1,0,0,0,101,67,43,0,0,119,246,0
"Texas","Hood",2011,365,296,61,8,0,0,0,140,71,39,0,0,365,0,0
"Texas","Hunt",2011,365,280,73,12,0,0,0,143,80,39,0,11,354,0,0
"Texas","Jefferson",2011,365,221,115,26,3,0,0,185,87,45,0,0,206,159,0
"Texas","Johnson",2011,359,284,58,16,1,0,0,161,77,38,0,0,359,0,0
"Texas","Kaufman",2011,365,229,128,8,0,0,0,136,76,45,0,4,223,138,0
"Texas","Kleberg",2011,237,167,69,1,0,0,0,109,61,41,0,0,0,237,0
"Texas","Lubbock",2011,320,268,49,3,0,0,0,136,58,31,0,0,0,320,0
"Texas","Maverick",2011,334,253,80,1,0,0,0,136,63,35,0,0,0,334,0
"Texas","McLennan",2011,365,239,107,19,0,0,0,147,84,44,0,3,251,111,0
"Texas","Montgomery",2011,362,232,115,14,1,0,0,164,77,45,0,4,242,116,0
"Texas","Navarro",2011,365,211,141,13,0,0,0,147,80,46,0,6,224,135,0
"Texas","Nueces",2011,365,264,90,10,1,0,0,154,69,40,0,0,222,139,4
"Texas","Orange",2011,365,262,93,9,1,0,0,154,71,41,0,2,247,116,0
"Texas","Parker",2011,363,256,78,24,5,0,0,182,93,43,0,4,359,0,0
"Texas","Polk",2011,328,264,54,10,0,0,0,129,74,39,0,0,328,0,0
"Texas","Potter",2011,311,275,36,0,0,0,0,88,54,25,0,0,0,311,0
"Texas","Randall",2011,323,212,103,8,0,0,0,140,80,45,0,0,323,0,0
"Texas","Rockwall",2011,361,272,72,16,1,0,0,164,84,40,0,0,361,0,0
"Texas","Smith",2011,363,268,76,19,0,0,0,150,87,42,0,9,354,0,0
"Texas","Tarrant",2011,365,172,148,29,16,0,0,195,108,52,0,27,208,129,1
"Texas","Travis",2011,365,225,126,14,0,0,0,140,84,45,0,2,229,134,0
"Texas","Victoria",2011,327,286,37,4,0,0,0,133,54,32,0,0,327,0,0
"Texas","Webb",2011,350,236,111,3,0,0,0,104,67,43,0,0,61,272,17
"Texas","Wichita",2011,345,302,43,0,0,0,0,75,54,29,0,0,0,345,0
"Utah","Box Elder",2011,365,240,117,4,4,0,0,158,75,46,0,0,300,65,0
"Utah","Cache",2011,365,215,140,5,5,0,0,169,71,47,0,24,208,133,0
"Utah","Carbon",2011,272,158,113,1,0,0,0,108,77,49,0,3,269,0,0
"Utah","Daggett",2011,130,108,22,0,0,0,0,90,54,44,0,0,130,0,0
"Utah","Davis",2011,363,298,61,3,1,0,0,151,64,40,0,158,172,32,1
"Utah","Duchesne",2011,365,212,130,17,2,4,0,220,80,49,0,0,347,18,0
"Utah","Garfield",2011,131,130,1,0,0,0,0,56,31,9,0,0,16,115,0
"Utah","Salt Lake",2011,365,188,147,27,3,0,0,158,99,50,0,59,212,78,16
"Utah","San Juan",2011,354,236,115,3,0,0,0,108,71,47,0,0,348,6,0
"Utah","Tooele",2011,364,255,102,7,0,0,0,119,74,45,0,0,178,186,0
"Utah","Uintah",2011,365,196,137,13,14,5,0,236,97,50,0,0,343,22,0
"Utah","Utah",2011,365,209,147,9,0,0,0,137,77,48,0,55,207,103,0
"Utah","Washington",2011,363,237,121,5,0,0,0,108,77,46,0,0,359,4,0
"Utah","Wayne",2011,120,120,0,0,0,0,0,49,15,9,0,0,0,120,0
